ID,NUMBER_OF_VICTIMS,DATE,TIME,HOUR,DATE_TIME,SUNSET,TEMPERATURE,PRECIPITATION,CLOUD_COVER,PLACE_OF_EVENT,TYPE_OF_STREET,STREET,HEIGHT,CROSSING,NORMALIZED_ADDRESS,COMMUNE,POS_X,POS_Y,PARTICIPANTS,VICTIM,ACCUSED,Incident_ID,Date,Year,Month,Day,Role,Victim,Gender,Age,Date_of_Death
2017-0095,1,2017-08-06,08:00:00,8,2017-08-06 08:00:00,18:16:48,16.2,,29.9,AV. CORDOBA Y JERONIMO SALGUERO,AVENIDA,CORDOBA AV.,,"SALGUERO, JERONIMO","CORDOBA AV. y SALGUERO, JERONIMO",14,-58.41894306,-34.59778875,Motorcycle-Car,Motorcycle,Car,2017-0095,2017-08-06,2017,8,6,Driver,Motorcycle,Male,36,2017-08-06
2017-0096,1,2017-08-07,19:50:00,19,2017-08-07 19:50:00,18:17:49,16.5,rain,44.6,AV. CABILDO Y NU¥EZ,AVENIDA,CABILDO AV.,,NU?EZ,CABILDO AV. y NUÇ?EZ,13,-58.46756026,-34.54972741,Pedestrian-Passengers,Pedestrian,Passengers,2017-0096,2017-08-07,2017,8,7,Pedestrian,Pedestrian,Male,87,2017-08-07
2017-0098,1,2017-08-08,12:10:00,12,2017-08-08 12:10:00,18:18:22,14.0,rain,88.8,JOSE BONIFACIO 2114,CALLE,"BONIFACIO, JOSE",2114.0,,"BONIFACIO, JOSE 2114",7,-58.45715752,-34.63132912,Pedestrian-Car,Pedestrian,Car,2017-0098,2017-08-08,2017,8,8,Pedestrian,Pedestrian,Female,61,2017-08-08
2017-0099,1,2017-08-17,19:45:00,19,2017-08-17 19:45:00,18:24:53,15.1,,33.6,AV. PTE FIGUEROA ALCORTA 5400,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",5400.0,,"FIGUEROA ALCORTA, PRES. AV. 5400",14,-58.42406784,-34.56213916,Bicycle-Car,Bicycle,Car,2017-0099,2017-08-17,2017,8,17,Cyclist,Bicycle,Male,28,2017-08-17
2017-0100,1,2017-08-21,07:45:00,7,2017-08-21 07:45:00,18:27:35,12.6,,25.4,VENEZUELA 2135,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,2135.0,,REPUBLICA BOLIVARIANA DE VENEZUELA 2135,3,-58.39674470,-34.61512051,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2017-0100,2017-08-21,2017,8,21,Passenger_Companion,Motorcycle,Female,16,2017-08-21
2017-0101,1,2017-08-23,10:00:00,10,2017-08-23 10:00:00,18:29:16,16.1,,91.5,AV. FCO. LACROZE Y ZAPATA,AVENIDA,"LACROZE, FEDERICO AV.",,ZAPATA,"LACROZE, FEDERICO AV. y ZAPATA",13,-58.44537508,-34.57084818,MULTIPLE,Pedestrian,Multiple,2017-0101,2017-08-23,2017,8,23,Pedestrian,Pedestrian,Female,61,2017-08-23
2017-0102,1,2017-08-24,01:10:00,1,2017-08-24 01:10:00,18:29:43,18.8,rain,73.6,IRIARTE Y ZAVALETA,AVENIDA,"IRIARTE, GRAL. AV.",,ZAVALETA,"IRIARTE, GRAL. AV. y ZAVALETA",4,-58.40056767,-34.65107080,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2017-0102,2017-08-24,2017,8,24,Pedestrian,Pedestrian,Male,46,2017-08-24
2017-0104,1,2017-08-25,09:00:00,9,2017-08-25 09:00:00,18:30:23,18.3,rain,83.7,AV. 9 DE JULIO Y ESTADOS UNIDOS,AVENIDA,9 DE JULIO AV.,,ESTADOS UNIDOS,9 DE JULIO AV. y ESTADOS UNIDOS,1,-58.38109568,-34.61853244,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2017-0104,2017-08-25,2017,8,25,Pedestrian,Pedestrian,Female,18,2017-08-25
2017-0106,1,2017-08-31,19:50:00,19,2017-08-31 19:50:00,18:34:52,13.7,,8.0,FRAY JUSTO SANTAMARIA DE ORO Y GUEMES,CALLE,FRAY JUSTO SANTAMARIA DE ORO,,GUEMES,FRAY JUSTO SANTAMARIA DE ORO y GUEMES,14,-58.42533612,-34.58035258,Pedestrian-Passengers,Pedestrian,Passengers,2017-0106,2017-08-31,2017,8,31,Pedestrian,Pedestrian,Female,85,2017-08-31
2017-0107,1,2017-09-01,11:30:00,11,2017-09-01 11:30:00,18:35:44,17.1,,61.8,AV. DEL LIBERTADOR Y JARAMILLO,AVENIDA,DEL LIBERTADOR AV.,,JARAMILLO,DEL LIBERTADOR AV. y JARAMILLO,13,-58.46062311,-34.54395182,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2017-0107,2017-09-01,2017,9,1,Driver,Motorcycle,Male,41,2017-09-01
2017-0108,2,2017-09-02,04:53:08,4,2017-09-02 04:53:08,18:36:35,20.0,,60.1,AV. GRAL. PAZ Y MACHAIN,GRAL PAZ,"PAZ, GRAL. AV.",,MACHAIN,"PAZ, GRAL. AV. y MACHAIN",12,-58.49491054,-34.54795581,Car-OBJETO FIJO,Fixed Object,Car,2017-0108,2017-09-02,2017,9,2,Passenger_Companion,Car,Male,17,2017-09-02
2017-0108,2,2017-09-02,04:53:08,4,2017-09-02 04:53:08,18:36:35,20.0,,60.1,AV. GRAL. PAZ Y MACHAIN,GRAL PAZ,"PAZ, GRAL. AV.",,MACHAIN,"PAZ, GRAL. AV. y MACHAIN",12,-58.49491054,-34.54795581,Car-OBJETO FIJO,Fixed Object,Car,2017-0108,2017-09-02,2017,9,2,Passenger_Companion,Car,Male,10,2017-09-02
2017-0109,1,2017-09-04,21:00:00,21,2017-09-04 21:00:00,18:37:50,13.4,rain,72.4,AV. DIRECTORIO Y PORTELA,AVENIDA,DIRECTORIO AV.,,PORTELA,DIRECTORIO AV. y PORTELA,7,-58.47130269,-34.63665402,Motorcycle-Car,Motorcycle,Car,2017-0109,2017-09-04,2017,9,4,Driver,Motorcycle,Male,21,2017-09-05
2017-0110,1,2017-09-06,14:15:00,14,2017-09-06 14:15:00,18:38:52,14.2,,61.1,LAVALLE Y AV. LEANDRO N ALEM,AVENIDA,LAVALLE,,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,Pedestrian-Passengers,Pedestrian,Passengers,2017-0110,2017-09-06,2017,9,6,Pedestrian,Pedestrian,Male,56,2017-09-07
2017-0111,1,2017-09-07,18:23:37,18,2017-09-07 18:23:37,18:39:45,15.7,,58.2,USPALLATA Y PIROVANO,CALLE,USPALLATA,,PIROVANO,USPALLATA y PIROVANO,4,-58.42023854,-34.64234110,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2017-0111,2017-09-07,2017,9,7,Pedestrian,Pedestrian,Female,79,2017-09-07
2017-0112,2,2017-09-10,09:32:17,9,2017-09-10 09:32:17,18:42:01,17.4,rain,80.1,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,AUTOPISTA 25 DE MAYO,,,AUTOPISTA 25 DE MAYO y VARELA AV.,7,-58.45807401,-34.63997430,Car-OBJETO FIJO,Car,Fixed Object,2017-0112,2017-09-10,2017,9,10,Passenger_Companion,Car,Male,1,
2017-0112,2,2017-09-10,09:32:17,9,2017-09-10 09:32:17,18:42:01,17.4,rain,80.1,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,AUTOPISTA 25 DE MAYO,,,AUTOPISTA 25 DE MAYO y VARELA AV.,7,-58.45807401,-34.63997430,Car-OBJETO FIJO,Car,Fixed Object,2017-0112,2017-09-10,2017,9,10,Passenger_Companion,Car,Male,42,2017-09-13
2017-0113,1,2017-09-11,06:30:00,6,2017-09-11 06:30:00,18:42:25,13.3,rain,68.7,AV. SANTA FE Y MAIPU,AVENIDA,SANTA FE AV.,,MAIPU,SANTA FE AV. y MAIPU,1,-58.37697717,-34.59573848,Pedestrian-Passengers,Pedestrian,Passengers,2017-0113,2017-09-11,2017,9,11,Pedestrian,Pedestrian,Female,76,2017-09-11
2017-0114,1,2017-09-15,02:30:00,2,2017-09-15 02:30:00,18:45:18,13.6,,54.5,AV. ALVEAR Y AV. DEL LIBERTADOR,AVENIDA,ALVEAR AV.,,DEL LIBERTADOR AV.,ALVEAR AV. y DEL LIBERTADOR AV.,2,-58.39100580,-34.58498660,Car-OBJETO FIJO,Car,Fixed Object,2017-0114,2017-09-15,2017,9,15,Driver,Car,Male,26,2017-09-15
2017-0115,1,2017-09-19,18:52:33,18,2017-09-19 18:52:33,18:48:16,17.9,,17.1,AV. PAVON Y TREINTA Y TRES ORIENTALES,AVENIDA,PAVON AV.,,TREINTA Y TRES ORIENTALES,PAVON AV. y TREINTA Y TRES ORIENTALES,5,-58.42182126,-34.63089661,Motorcycle-Bicycle,Motorcycle,Bicycle,2017-0115,2017-09-19,2017,9,19,Driver,Motorcycle,Male,34,
2017-0116,1,2017-09-20,22:24:00,22,2017-09-20 22:24:00,18:49:21,20.2,,64.1,COLECTORA AV. GRAL. PAZ 5750,GRAL PAZ,"PAZ, GRAL. AV.",5750.0,,"PAZ, GRAL. AV. 5750",12,-58.51389422,-34.58075791,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2017-0116,2017-09-20,2017,9,20,Driver,Motorcycle,Male,22,2017-09-20
2017-0118,1,2017-09-22,07:02:09,7,2017-09-22 07:02:09,18:50:14,12.6,rain,53.4,VIEYTES Y CRUZ,AVENIDA,VIEYTES,,"CRUZ, OSVALDO AV.","VIEYTES y CRUZ, OSVALDO AV.",4,-58.37585415,-34.65232158,Motorcycle-Car,Motorcycle,Car,2017-0118,2017-09-22,2017,9,22,Passenger_Companion,Motorcycle,Female,26,2017-09-29
2017-0120,1,2017-10-02,15:55:33,15,2017-10-02 15:55:33,18:58:03,14.8,rain,61.1,AU DELLEPIANE Y AV. ESCALADA,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,,ESCALADA AV.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,9,-58.47297505,-34.66245085,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2017-0120,2017-10-02,2017,10,2,Driver,Motorcycle,Male,20,2017-10-02
2017-0123,1,2017-10-10,01:05:38,1,2017-10-10 01:05:38,19:04:18,16.1,,48.3,ALBARI¥O Y AV. ARGENTINA,AVENIDA,ALBARI?O,,ARGENTINA AV.,ALBARIÇ?O y ARGENTINA AV.,8,-58.46855503,-34.67216349,Pedestrian-Car,Pedestrian,Car,2017-0123,2017-10-10,2017,10,10,Pedestrian,Pedestrian,Female,36,2017-10-10
2017-0124,1,2017-10-12,14:40:28,14,2017-10-12 14:40:28,19:05:44,13.5,rain,68.6,JUAN RAMIREZ DE VELAZCO 1211,CALLE,"RAMIREZ DE VELASCO, JUAN",1211.0,,"RAMIREZ DE VELASCO, JUAN 1211",15,-58.44254033,-34.59185043,Motorcycle-Passengers,Motorcycle,Passengers,2017-0124,2017-10-12,2017,10,12,Driver,Motorcycle,Male,51,2017-10-12
2017-0125,1,2017-10-13,06:12:20,6,2017-10-13 06:12:20,19:06:44,13.5,rain,76.0,AV. FERNANDEZ DE LA CRUZ Y LARRAYA,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",,LARRAYA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y LARRAYA",8,-58.46622247,-34.67926929,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2017-0125,2017-10-13,2017,10,13,Driver,Motorcycle,Male,29,2017-10-13
2017-0126,2,2017-10-14,06:15:00,6,2017-10-14 06:15:00,19:07:37,16.0,,3.7,AV. RIESTRA Y CA¥ADA DE GOMEZ,AVENIDA,RIESTRA AV.,,CA?ADA DE GOMEZ,RIESTRA AV. y CAÇ?ADA DE GOMEZ,8,-58.48003734,-34.68148508,Car-OBJETO FIJO,Car,Fixed Object,2017-0126,2017-10-14,2017,10,14,Passenger_Companion,Car,Male,39,
2017-0126,2,2017-10-14,06:15:00,6,2017-10-14 06:15:00,19:07:37,16.0,,3.7,AV. RIESTRA Y CA¥ADA DE GOMEZ,AVENIDA,RIESTRA AV.,,CA?ADA DE GOMEZ,RIESTRA AV. y CAÇ?ADA DE GOMEZ,8,-58.48003734,-34.68148508,Car-OBJETO FIJO,Car,Fixed Object,2017-0126,2017-10-14,2017,10,14,Driver,Car,Male,36,2017-10-14
2017-0127,1,2017-10-16,07:45:00,7,2017-10-16 07:45:00,19:08:56,21.2,,22.2,GALLO Y AV. CORDOBA,AVENIDA,GALLO,,CORDOBA AV.,GALLO y CORDOBA AV.,2,-58.41192137,-34.59800248,Motorcycle-Motorcycle,Motorcycle,Motorcycle,2017-0127,2017-10-16,2017,10,16,Passenger_Companion,Motorcycle,Male,24,2017-10-16
2017-0128,1,2017-10-17,12:30:00,12,2017-10-17 12:30:00,19:09:54,20.8,,53.6,DR. JUAN F. ARANGUREN 611,CALLE,"ARANGUREN, JUAN F., DR.",611.0,,"ARANGUREN, JUAN F., DR. 611",6,-58.44034689,-34.61349731,Pedestrian-Passengers,Pedestrian,Passengers,2017-0128,2017-10-17,2017,10,17,Pedestrian,Pedestrian,Female,60,2017-10-17
2017-0129,1,2017-10-26,19:15:15,19,2017-10-26 19:15:15,19:17:57,20.8,,34.0,AU PERITO MORENO Y AU 25 DE MAYO,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA 25 DE MAYO,AUTOPISTA PERITO MORENO y AUTOPISTA 25 DE MAYO,9,-58.47155277,-34.64925746,Motorcycle-Passengers,Motorcycle,Passengers,2017-0129,2017-10-26,2017,10,26,Driver,Motorcycle,Male,57,2017-10-26
2017-0130,1,2017-10-27,05:30:00,5,2017-10-27 05:30:00,19:18:49,17.8,rain,72.9,CHORROARIN Y AV. SAN MARTIN,AVENIDA,CHORROARIN,,SAN MARTIN AV.,CHORROARIN y SAN MARTIN AV.,15,-58.47883099,-34.59967065,Car-Cargo Vehicle,Car,Cargo Vehicle,2017-0130,2017-10-27,2017,10,27,Driver,Car,Male,23,2017-10-27
2017-0132,1,2017-10-30,14:00:00,14,2017-10-30 14:00:00,19:21:40,17.9,rain,53.2,COSQUIN Y AV. CNEL. ROCA,AVENIDA,COSQUIN,,"ROCA, CNEL. AV.","COSQUIN y ROCA, CNEL. AV.",8,-58.46552171,-34.69374130,Motorcycle-Passengers,Motorcycle,Passengers,2017-0132,2017-10-30,2017,10,30,Driver,Motorcycle,Male,23,2017-10-30
2017-0134,1,2017-11-06,18:00:00,18,2017-11-06 18:00:00,19:28:11,21.5,,40.1,AV. CNEL. ROCA 3555,AVENIDA,"ROCA, CNEL. AV.",3555.0,,"ROCA, CNEL. AV. 3555",8,-58.44239720,-34.66777987,Pedestrian-Passengers,Pedestrian,Passengers,2017-0134,2017-11-06,2017,11,6,Pedestrian,Pedestrian,Female,47,2017-11-06
2017-0135,1,2017-11-07,12:14:10,12,2017-11-07 12:14:10,19:29:08,20.6,,54.7,AV. WARNES Y PUNTA ARENAS,AVENIDA,WARNES AV.,,PUNTA ARENAS,WARNES AV. y PUNTA ARENAS,15,-58.47032551,-34.59626814,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2017-0135,2017-11-07,2017,11,7,Driver,Motorcycle,Male,24,2017-11-07
2017-0136,1,2017-11-16,08:43:00,8,2017-11-16 08:43:00,19:37:50,17.0,,46.2,DEL BARCO CENTENERA Y RABANAL,AVENIDA,BARCO CENTENERA DEL,,"RABANAL, FRANCISCO, INTENDENTE AV.","BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41827843,-34.65522746,Pedestrian-Passengers,Pedestrian,Passengers,2017-0136,2017-11-16,2017,11,16,Pedestrian,Pedestrian,Male,55,2017-11-16
2017-0137,1,2017-11-17,11:45:00,11,2017-11-17 11:45:00,19:39:04,20.7,,41.0,AV. GRAL. ENRIQUE MOSCONI Y SAN NICOLAS,AVENIDA,MOSCONI GENERAL AV.,,SAN NICOLAS,MOSCONI GENERAL AV. y SAN NICOLAS,11,-58.51280715,-34.59279388,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2017-0137,2017-11-17,2017,11,17,Pedestrian,Pedestrian,Female,60,2017-11-17
2017-0138,1,2017-11-19,10:30:00,10,2017-11-19 10:30:00,19:40:55,19.8,,26.2,AV. LAFUENTE Y AV. EVA PERON,AVENIDA,LAFUENTE AV.,,"PERON, EVA AV.","LAFUENTE AV. y PERON, EVA AV.",7,-58.46258582,-34.64385704,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2017-0138,2017-11-19,2017,11,19,Passenger_Companion,Motorcycle,Male,25,2017-11-19
2017-0139,1,2017-11-19,22:30:00,22,2017-11-19 22:30:00,19:40:57,19.3,,26.1,AV. CNEL. ROCA Y AV. ESCALADA,AVENIDA,"ROCA, CNEL. AV.",,ESCALADA AV.,"ROCA, CNEL. AV. y ESCALADA AV.",8,-58.45064148,-34.68003614,Car-OBJETO FIJO,Car,Fixed Object,2017-0139,2017-11-19,2017,11,19,Passenger_Companion,Car,Female,15,2017-11-19
2017-0140,1,2017-11-19,23:22:17,23,2017-11-19 23:22:17,,,,,AU ARTURO FRONDIZI PKM 3100,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,.,.,Motorcycle-Passengers,Motorcycle,Passengers,2017-0140,2017-11-19,2017,11,19,Driver,Motorcycle,Male,24,2017-11-19
2017-0141,1,2017-11-23,19:45:00,19,2017-11-23 19:45:00,19:44:36,22.5,rain,44.6,AV. LA PLATA Y AV. PEDRO GOYENA,AVENIDA,LA PLATA AV.,,"GOYENA, PEDRO AV.","LA PLATA AV. y GOYENA, PEDRO AV.",6,-58.42717783,-34.62513374,Pedestrian-Passengers,Pedestrian,Passengers,2017-0141,2017-11-23,2017,11,23,Pedestrian,Pedestrian,Female,22,2017-11-23
2017-0143,1,2017-11-25,21:45:00,21,2017-11-25 21:45:00,19:46:37,18.2,,18.5,TRELLES Y GRAL. CESAR DIAZ,CALLE,"TRELLES, MANUEL R.",,"DIAZ, CESAR, GRAL.","TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.",11,-58.46442001,-34.60724519,Car-Passengers,Car,Passengers,2017-0143,2017-11-25,2017,11,25,Driver,Car,Male,50,2017-11-25
2017-0144,1,2017-11-26,06:45:00,6,2017-11-26 06:45:00,19:47:48,21.8,,2.8,AV. CNEL. ROCA Y COLECTORA AV. GRAL. PAZ,GRAL PAZ,"ROCA, CNEL. AV.",,"PAZ, GRAL. AV.","ROCA, CNEL. AV. y PAZ, GRAL. AV.",8,-58.47064556,-34.69843756,Car-OBJETO FIJO,Car,Fixed Object,2017-0144,2017-11-26,2017,11,26,Passenger_Companion,Car,Female,50,2017-11-26
2017-0145,1,2017-11-26,17:05:00,17,2017-11-26 17:05:00,19:47:23,21.6,,2.1,MAZA Y DON BOSCO,CALLE,MAZA,,DON BOSCO,MAZA y DON BOSCO,5,-58.41677733,-34.61223119,Motorcycle-Car,Motorcycle,Car,2017-0145,2017-11-26,2017,11,26,Driver,Motorcycle,Male,58,2017-11-26
2017-0147,1,2017-11-28,11:15:00,11,2017-11-28 11:15:00,19:49:44,16.3,,28.9,AV. GRAL. PAZ Y AV. EVA PERON,GRAL PAZ,"PAZ, GRAL. AV.",,"PERON, EVA AV.","PAZ, GRAL. AV. y PERON, EVA AV.",9,-58.50251790,-34.67450313,Motorcycle-Car,Motorcycle,Car,2017-0147,2017-11-28,2017,11,28,Driver,Motorcycle,Male,49,2017-11-28
2017-0148,1,2017-11-29,10:45:00,10,2017-11-29 10:45:00,19:50:08,20.8,,37.9,AV. SAN JUAN Y LA RIOJA,AVENIDA,SAN JUAN AV.,,LA RIOJA,SAN JUAN AV. y LA RIOJA,3,-58.40708125,-34.62438894,Pedestrian-Passengers,Pedestrian,Passengers,2017-0148,2017-11-29,2017,11,29,Pedestrian,Pedestrian,Female,82,2017-11-29
2017-0149,1,2017-11-30,12:20:00,12,2017-11-30 12:20:00,19:50:52,22.3,,17.6,AV. PASEO COLON Y MEXICO,AVENIDA,PASEO COLON AV.,,MEXICO,PASEO COLON AV. y MEXICO,1,-58.36947198,-34.61477051,Pedestrian-Passengers,Pedestrian,Passengers,2017-0149,2017-11-30,2017,11,30,Pedestrian,Pedestrian,Male,13,2017-11-30
2017-0150,1,2017-12-04,01:15:00,1,2017-12-04 01:15:00,19:55:00,19.5,,50.9,AV. RIVADAVIA Y MIRALLA,AVENIDA,RIVADAVIA AV.,,MIRALLA,RIVADAVIA AV. y MIRALLA,9,-58.51140889,-34.63934531,Pedestrian-Car,Pedestrian,Car,2017-0150,2017-12-04,2017,12,4,Pedestrian,Pedestrian,Male,56,2017-12-04
2017-0151,1,2017-12-04,02:15:00,2,2017-12-04 02:15:00,19:54:29,19.5,rain,48.1,VIEYTES Y LUJAN,CALLE,VIEYTES,,LUJAN,VIEYTES y LUJAN,4,-58.37460912,-34.65559133,Pedestrian-Passengers,Pedestrian,Passengers,2017-0151,2017-12-04,2017,12,4,Pedestrian,Pedestrian,Male,42,2017-12-04
2017-0152,1,2017-12-06,17:30:00,17,2017-12-06 17:30:00,19:56:17,24.0,,30.4,CACHI Y TRAFUL,CALLE,CACHI,,TRAFUL,CACHI y TRAFUL,4,-58.41146277,-34.65073916,Bicycle-Passengers,Bicycle,Passengers,2017-0152,2017-12-06,2017,12,6,Cyclist,Bicycle,Male,19,2017-12-06
2017-0153,2,2017-12-11,02:00:00,2,2017-12-11 02:00:00,20:00:08,18.0,,12.7,ROSARIO Y AV. LA PLATA,AVENIDA,ROSARIO,,LA PLATA AV.,ROSARIO y LA PLATA AV.,6,-58.42855267,-34.61829385,Motorcycle-Passengers,Motorcycle,Passengers,2017-0153,2017-12-11,2017,12,11,Passenger_Companion,Motorcycle,Male,42,2017-12-12
2017-0153,2,2017-12-11,02:00:00,2,2017-12-11 02:00:00,20:00:08,18.0,,12.7,ROSARIO Y AV. LA PLATA,AVENIDA,ROSARIO,,LA PLATA AV.,ROSARIO y LA PLATA AV.,6,-58.42855267,-34.61829385,Motorcycle-Passengers,Motorcycle,Passengers,2017-0153,2017-12-11,2017,12,11,Driver,Motorcycle,Male,30,2017-12-12
2017-0154,1,2017-12-11,09:15:00,9,2017-12-11 09:15:00,20:00:01,18.0,,12.8,AV. ENTRE RIOS Y AV. CASEROS ,AVENIDA,ENTRE RIOS AV.,,CASEROS AV.,ENTRE RIOS AV. y CASEROS AV.,4,-58.39035581,-34.63412287,Pedestrian-Passengers,Pedestrian,Passengers,2017-0154,2017-12-11,2017,12,11,Pedestrian,Pedestrian,Male,76,2017-12-11
2017-0155,1,2017-12-12,21:25:41,21,2017-12-12 21:25:41,20:00:59,22.8,,29.4,AV. RIVADAVIA 6350,AVENIDA,RIVADAVIA AV.,6350.0,,RIVADAVIA AV. 6350,7,-58.45593915,-34.62656868,No Data-Motorcycle,No Data,Motorcycle,2017-0155,2017-12-12,2017,12,12,No Data,No Data,Male,77,
2017-0157,1,2017-12-17,09:02:00,9,2017-12-17 09:02:00,20:04:34,20.3,rain,58.5,AV. GRAL. PAZ Y HUMAITA,GRAL PAZ,"PAZ, GRAL. AV.",,HUMAITA,"PAZ, GRAL. AV. y HUMAITA",9,-58.52866211,-34.64597065,Car-Passengers,Car,Passengers,2017-0157,2017-12-17,2017,12,17,Driver,Car,Male,53,2017-12-17
2017-0158,1,2017-12-18,21:30:00,21,2017-12-18 21:30:00,20:04:59,18.9,,45.2,GUALEGUAYCHU Y COLECTORA AV. GRAL PAZ,GRAL PAZ,GUALEGUAYCHU,,"PAZ, GRAL. AV.","GUALEGUAYCHU y PAZ, GRAL. AV.",11,-58.52037476,-34.59407024,Motorcycle-Car,Motorcycle,Car,2017-0158,2017-12-18,2017,12,18,Driver,Motorcycle,Male,32,2017-12-18
2017-0159,1,2017-12-20,04:31:27,4,2017-12-20 04:31:27,20:05:36,22.2,,29.8,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,INDEPENDENCIA AV.,,"CEVALLOS, VIRREY","INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,Motorcycle-Car,Motorcycle,Car,2017-0159,2017-12-20,2017,12,20,Driver,Motorcycle,Male,27,2017-12-20
2017-0160,1,2017-12-22,13:15:00,13,2017-12-22 13:15:00,20:06:56,27.9,rain,46.6,AV. NAZCA 365,AVENIDA,NAZCA AV.,365.0,,NAZCA AV. 365,7,-58.47074114,-34.62771756,Pedestrian-Motorcycle,Pedestrian,Motorcycle,2017-0160,2017-12-22,2017,12,22,Pedestrian,Pedestrian,Female,30,2017-12-22
2017-0161,1,2017-12-26,15:30:00,15,2017-12-26 15:30:00,20:08:41,27.8,,31.5,AV. EVA PERON 5249,AVENIDA,"PERON, EVA AV.",5249.0,,"PERON, EVA AV. 5249",9,-58.48200819,-34.65969965,Pedestrian-Car,Pedestrian,Car,2017-0161,2017-12-26,2017,12,26,Pedestrian,Pedestrian,Female,30,2017-12-26
2018-0001,1,2018-01-01,22:50:00,22,2018-01-01 22:50:00,20:09:47,22.4,,64.2,San Juan Av. Y Rinc¢n,AVENIDA,SAN JUAN AV.,,RINCON,SAN JUAN AV. y RINCON,3,-58.39536773,-34.62297346,Pedestrian-Motorcycle,Pedestrian,Motorcycle,2018-0001,2018-01-01,2018,1,1,Pedestrian,Pedestrian,Male,83,2018-01-02
2018-0002,1,2018-01-03,16:40:00,16,2018-01-03 16:40:00,20:09:57,26.3,,31.5,Peru 937,CALLE,PERU,937.0,,PERU 937,1,-58.37456088,-34.61895467,Bicycle-Passengers,Bicycle,Passengers,2018-0002,2018-01-03,2018,1,3,Cyclist,Bicycle,Female,26,2018-01-03
2018-0003,1,2018-01-05,10:12:00,10,2018-01-05 10:12:00,20:10:21,23.2,rain,87.5,"Pueyrredon, Honorio, Dr. Av. y Galicia",AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",,GALICIA,"PUEYRREDON, HONORIO, DR. AV. y GALICIA",15,-58.44860217,-34.60395657,MULTIPLE,Pedestrian,Multiple,2018-0003,2018-01-05,2018,1,5,Pedestrian,Pedestrian,Female,58,2018-01-05
2018-0004,1,2018-01-09,09:40:00,9,2018-01-09 09:40:00,20:10:09,26.4,,0.0,Del Libertador Av. y Manzanares,AVENIDA,DEL LIBERTADOR AV.,,MANZANARES,DEL LIBERTADOR AV. y MANZANARES,13,-58.46129513,-34.54332766,MULTIPLE,Motorcycle,Multiple,2018-0004,2018-01-09,2018,1,9,Driver,Motorcycle,Male,39,2018-01-09
2018-0005,1,2018-01-09,22:30:00,22,2018-01-09 22:30:00,20:09:59,26.5,,0.0,Paseo Colon Av. 1019,AVENIDA,PASEO COLON AV.,1019.0,,PASEO COLON AV. 1019,1,-58.36907201,-34.61953517,Pedestrian-Passengers,Pedestrian,Passengers,2018-0005,2018-01-09,2018,1,9,Pedestrian,Pedestrian,Male,54,2018-01-09
2018-0006,1,2018-01-10,21:15:00,21,2018-01-10 21:15:00,20:10:10,27.4,,24.4,Valle y Barco Centenera Del,CALLE,VALLE,,BARCO CENTENERA DEL,VALLE y BARCO CENTENERA DEL,6,-58.44062219,-34.62499107,Bicycle-Passengers,Bicycle,Passengers,2018-0006,2018-01-10,2018,1,10,Cyclist,Bicycle,Female,45,2018-01-10
2018-0007,1,2018-01-11,02:30:00,2,2018-01-11 02:30:00,20:10:24,30.3,rain,44.4,AU Perito Moreno  KM 0.6,AUTOPISTA,AUTOPISTA PERITO MORENO,,,AUTOPISTA PERITO MORENO KM. 0.6,9,-58.52502765,-34.63601265,Car-Car,Car,Car,2018-0007,2018-01-11,2018,1,11,Driver,Car,Male,46,2018-01-11
